timestamp,visa_open,visa_close,visa_mid,mastercard_open,mastercard_close,mastercard_mid
2024-04-03 19:12:00,277.38,277.22,277.2625,478.43,478.37,478.31
2024-04-03 19:13:00,277.2361,277.2,277.1981,478.22,478.22,478.22
2024-04-03 19:14:00,277.19,277.01,277.04499999999996,478.22,477.715,477.9675
2024-04-03 19:15:00,276.99,277.01,276.78499999999997,477.64,477.57,477.42499999999995
2024-04-03 19:16:00,277.01,277.065,277.095,477.91,478.025,478.06
2024-04-03 19:17:00,277.13,277.0399,277.05,478.1599,478.135,478.08745
2024-04-03 19:18:00,276.985,276.96,276.94995,477.88,477.895,477.85495000000003
2024-04-03 19:19:00,276.935,277.05,276.9925,477.89,477.918,477.89
2024-04-03 19:20:00,277.0283,277.09,277.06,477.9699,477.99,477.9375
2024-04-03 19:21:00,277.0715,277.05,277.04075,477.8787,477.98,477.94435
2024-04-03 19:22:00,277.04,277.0049,277.02745000000004,477.91,477.91,477.84000000000003
2024-04-03 19:23:00,277.01,276.97,276.97614999999996,477.77,477.75,477.765
2024-04-03 19:24:00,276.98,276.87,276.915,477.7,477.56,477.61
2024-04-03 19:25:00,276.87,276.92,276.89,477.49,477.595,477.50750000000005
2024-04-03 19:26:00,276.93,276.99,276.97249999999997,477.66,477.6,477.64
2024-04-03 19:27:00,276.9756,276.92,276.94,477.59,477.737,477.6535
2024-04-03 19:28:00,276.94,276.955,276.9857,477.69,477.8,477.75
2024-04-03 19:29:00,276.97,276.94,276.96000000000004,477.785,477.835,477.855
2024-04-03 19:30:00,276.99,277.12,277.045,477.83,478.085,477.93375000000003
2024-04-03 19:31:00,277.11,277.24,277.1775,478.17,478.3351,478.255
2024-04-03 19:32:00,277.275,277.28,277.25955,478.33,478.32,478.2875
2024-04-03 19:33:00,277.272,277.2117,277.24,478.315,478.18,478.2425
2024-04-03 19:34:00,277.195,277.29,277.2425,478.095,478.15,478.1825
2024-04-03 19:35:00,277.32,277.4,277.4,478.14,478.44,478.36
2024-04-03 19:36:00,277.42,277.416,277.40999999999997,478.44,478.53,478.485
2024-04-03 19:37:00,277.405,277.44,277.435,478.56,478.5503,478.57015
2024-04-03 19:38:00,277.46,277.474,277.495,478.6,478.519,478.6245
2024-04-03 19:39:00,277.495,277.43,277.445,478.52,478.4,478.46
2024-04-03 19:40:00,277.41,277.35,277.39,478.48,478.405,478.48
2024-04-03 19:41:00,277.37,277.425,277.42,478.48,478.45,478.5
2024-04-03 19:42:00,277.44,277.38,277.4,478.4815,478.19,478.33574999999996
2024-04-03 19:43:00,277.39,277.48,277.435,478.36,478.455,478.40250000000003
2024-04-03 19:44:00,277.45,277.46,277.42999999999995,478.45,478.41,478.395
2024-04-03 19:45:00,277.44,277.5,277.4675,478.47,478.45,478.44
2024-04-03 19:46:00,277.51,277.515,277.515,478.48,478.495,478.47249999999997
2024-04-03 19:47:00,277.49,277.53,277.49,478.43,478.51,478.445
2024-04-03 19:48:00,277.51,277.51,277.53274999999996,478.51,478.5,478.435
2024-04-03 19:49:00,277.51,277.56,277.53,478.35,478.4684,478.4125
2024-04-03 19:50:00,277.53,277.56,277.51,478.35,478.4,478.31
2024-04-03 19:51:00,277.57,277.54,277.5475,478.4,478.02,478.2
2024-04-03 19:52:00,277.5,277.55,277.525,478.04,478.08,478.0775
2024-04-03 19:53:00,277.56,277.57,277.59000000000003,478.08,478.0353,478.1
2024-04-03 19:54:00,277.58,277.36,277.45000000000005,478.07,477.84,477.96995
2024-04-03 19:55:00,277.36,277.2,277.24,477.91,477.56,477.61
2024-04-03 19:56:00,277.2,277.35,277.30245,477.52,477.69,477.615
2024-04-03 19:57:00,277.35,277.45,277.415,477.71,477.69,477.70500000000004
2024-04-03 19:58:00,277.44,277.33,277.395,477.67,477.71,477.74
2024-04-03 19:59:00,277.32,277.31,277.155,477.79,477.54,477.5575
2024-04-03 20:00:00,276.96,276.96,276.96,477.42,477.42,477.94
2024-04-03 20:03:00,277.6288,277.6288,277.6288,478.9782,478.9782,478.9782
2024-04-03 20:07:00,276.96,276.96,276.96,477.42,477.42,477.42
2024-04-03 20:10:00,276.96,276.96,276.96,477.42,477.42,477.42
2024-04-03 20:20:00,276.96,276.96,276.96,477.42,477.42,477.42
2024-04-04 13:13:00,278.85,278.85,278.85,480.01,480.01,480.01
2024-04-04 13:30:00,278.36,278.01,278.155,479.97,479.52,479.825
2024-04-04 13:31:00,278.31,278.125,278.18005,479.845,480.7,480.27250000000004
2024-04-04 13:32:00,278.2244,277.97,278.10735,480.58,480.37,480.29499999999996
2024-04-04 13:33:00,278.0,278.245,278.16115,479.92,479.91,480.01750000000004
2024-04-04 13:34:00,278.13,278.58,278.36,480.36,480.67,480.395
2024-04-04 13:35:00,278.5,278.28,278.48,480.33,480.5,480.585
2024-04-04 13:36:00,278.3,278.1,278.20500000000004,480.23,479.93,480.255
2024-04-04 13:37:00,277.97,278.205,278.135,480.22,480.05,480.06500000000005
2024-04-04 13:38:00,278.24,278.12,278.085,479.96,480.11,479.855
2024-04-04 13:39:00,278.08,277.7303,277.92515000000003,479.96,479.8809,479.92044999999996
2024-04-04 13:40:00,277.9047,278.14,278.02234999999996,480.09,480.27,480.17499999999995
2024-04-04 13:41:00,278.23,278.03,278.16499999999996,480.35,480.1,480.25
2024-04-04 13:42:00,278.09,278.15,278.19,480.26,480.27,480.325
2024-04-04 13:43:00,278.15,278.27,278.225,480.21,480.26,480.25
2024-04-04 13:44:00,278.39,278.51,278.41999999999996,480.125,480.39,480.255
2024-04-04 13:45:00,278.46,278.425,278.44,480.55,480.62,480.5455
2024-04-04 13:46:00,278.43,278.44,278.42,480.69,480.68,480.685
2024-04-04 13:47:00,278.45,278.55,278.5,480.77,480.68,480.725
2024-04-04 13:48:00,278.55,278.69,278.56,480.78,480.78,480.80045
2024-04-04 13:49:00,278.72,278.75,278.74,480.77,480.94,480.83000000000004
2024-04-04 13:50:00,278.85,278.89,278.865,480.93,480.695,480.735
2024-04-04 13:51:00,278.87,278.68,278.77,480.65,480.5,480.625
2024-04-04 13:52:00,278.695,278.65,278.695,480.6,480.595,480.615
2024-04-04 13:53:00,278.68,278.87,278.805,480.8,480.91,480.855
2024-04-04 13:54:00,278.9,278.95,278.88,481.07,481.025,481.0
2024-04-04 13:55:00,278.95,278.85,278.89,481.12,480.93,480.95500000000004
2024-04-04 13:56:00,278.86,278.94,278.88,480.93,480.79,480.87
2024-04-04 13:57:00,278.94,278.91,278.885,480.68,480.63,480.645
2024-04-04 13:58:00,278.93,279.04,278.97749999999996,480.63,481.24,480.935
2024-04-04 13:59:00,279.05,279.05,279.0425,480.9233,481.305,481.16165
2024-04-04 14:00:00,278.995,278.94,278.995,481.4,481.135,481.26750000000004
2024-04-04 14:01:00,278.92,278.9,278.9625,481.13,481.095,481.06375
2024-04-04 14:02:00,278.875,279.05,278.9602,481.09,481.105,481.0536
2024-04-04 14:03:00,279.05,278.97,278.99595,481.27,481.34,481.32
2024-04-04 14:04:00,278.98,278.875,278.87845,481.41,481.355,481.32500000000005
2024-04-04 14:05:00,278.81,278.51,278.65375,481.23,480.91,481.065
2024-04-04 14:06:00,278.46,278.34,278.4,480.76,480.5,480.63
2024-04-04 14:07:00,278.4,278.34,278.4,480.585,480.25,480.4175
2024-04-04 14:08:00,278.33,278.4,278.375,480.42,480.5284,480.57500000000005
2024-04-04 14:09:00,278.3401,278.41,278.38505,480.685,480.59,480.60249999999996
2024-04-04 14:10:00,278.375,278.4,278.39,480.59,480.63,480.53
2024-04-04 14:11:00,278.395,278.3975,278.355,480.63,480.8,480.65999999999997
2024-04-04 14:12:00,278.42,278.39,278.405,480.86,480.82,480.845
2024-04-04 14:13:00,278.44,278.5373,278.49,481.13,481.17,481.185
2024-04-04 14:14:00,278.545,278.6,278.555,481.38,481.08,481.23
2024-04-04 14:15:00,278.61,278.66,278.65999999999997,481.1404,481.24,481.2
2024-04-04 14:16:00,278.5989,278.615,278.64195,481.36,481.47,481.445
2024-04-04 14:17:00,278.5689,278.5,278.53445,481.22,481.3,481.305
2024-04-04 14:18:00,278.55,278.5,278.52250000000004,481.3,481.12,481.21000000000004
2024-04-04 14:19:00,278.49,278.515,278.4675,481.05,480.91,480.90999999999997
2024-04-04 14:20:00,278.45,278.41,278.4325,480.91,480.91,480.83000000000004
2024-04-04 14:21:00,278.44,278.41,278.4275,480.91,480.93,480.92
2024-04-04 14:22:00,278.39,278.31,278.29999999999995,481.06,481.07,481.02
2024-04-04 14:23:00,278.3,278.255,278.26,481.065,481.21,481.095
2024-04-04 14:24:00,278.26,278.245,278.2,481.145,481.17,481.1575
2024-04-04 14:25:00,278.2215,278.375,278.30575,481.18,481.3413,481.315
2024-04-04 14:26:00,278.42,278.36,278.395,481.435,481.52,481.48
2024-04-04 14:27:00,278.44,278.59,278.53,481.54,481.6,481.535
2024-04-04 14:28:00,278.625,278.72,278.6875,481.67,481.69,481.72515
2024-04-04 14:29:00,278.67,278.58,278.625,481.6,481.65,481.62
2024-04-04 14:30:00,278.58,278.6,278.565,481.33,481.33,481.38
2024-04-04 14:31:00,278.595,278.65,278.61505,481.47,481.4985,481.48425
2024-04-04 14:32:00,278.69,278.775,278.73295,481.61,481.72,481.66
2024-04-04 14:33:00,278.785,278.6401,278.71255,481.7,481.46,481.58
2024-04-04 14:34:00,278.62,278.48,278.52,481.485,481.34,481.42485
2024-04-04 14:35:00,278.47,278.46,278.45500000000004,481.245,481.45,481.34749999999997
2024-04-04 14:36:00,278.48,278.34,278.40999999999997,481.5,481.62,481.53999999999996
2024-04-04 14:37:00,278.365,278.42,278.39750000000004,481.545,481.365,481.45500000000004
2024-04-04 14:38:00,278.41,278.325,278.365,481.365,481.365,481.34254999999996
2024-04-04 14:39:00,278.37,278.345,278.33500000000004,481.25,481.5,481.375
2024-04-04 14:40:00,278.31,278.36,278.33000000000004,481.48,481.48,481.48
2024-04-04 14:41:00,278.34,278.46,278.3975,481.47,481.5,481.485
2024-04-04 14:42:00,278.43,278.67,278.55,481.56,481.4301,481.49505
2024-04-04 14:43:00,278.62,278.46,278.53999999999996,481.56,481.59,481.575
2024-04-04 14:44:00,278.49,278.45,278.48,481.59,481.26,481.40999999999997
2024-04-04 14:45:00,278.43,278.32,278.3775,481.23,480.95,481.09000000000003
2024-04-04 14:46:00,278.325,278.34,278.34000000000003,480.91,480.91,480.91
2024-04-04 14:47:00,278.32,278.3,278.32,481.13,481.02,481.075
2024-04-04 14:48:00,278.29,278.36,278.32,481.15,481.21,481.17999999999995
2024-04-04 14:49:00,278.3,278.3,278.28999999999996,481.07,480.93,480.985
2024-04-04 14:50:00,278.285,278.217,278.22465,480.9,480.9,480.775
2024-04-04 14:51:00,278.21,278.19,278.21500000000003,480.97,481.03,480.9875
2024-04-04 14:52:00,278.23,278.16,278.19500000000005,480.915,480.925,480.86485000000005
2024-04-04 14:53:00,278.204,278.18,278.195,480.9961,480.9,480.94804999999997
2024-04-04 14:54:00,278.2,278.09,278.15,480.9,480.9,480.9
2024-04-04 14:55:00,278.085,278.11,278.12,480.94,480.88,480.9
2024-04-04 14:56:00,278.14,278.14,278.15,480.895,480.87,480.92
2024-04-04 14:57:00,278.165,278.18,278.18,480.84,480.865,480.86575000000005
2024-04-04 14:58:00,278.27,278.21,278.2525,480.92,480.85,480.9155
2024-04-04 14:59:00,278.2,278.17,278.155,480.81,480.81,480.755
2024-04-04 15:00:00,278.12,278.1,278.14,480.73,480.8,480.775
2024-04-04 15:02:00,278.13,278.1246,278.15735,480.89,481.03,480.98
2024-04-04 15:03:00,278.09,278.09,278.065,481.03,480.9,480.965
2024-04-04 15:04:00,278.0539,277.96,278.00694999999996,480.75,480.62,480.685
2024-04-04 15:05:00,277.98,277.9604,277.95025,480.58,480.5,480.515
2024-04-04 15:06:00,277.985,277.905,277.955,480.53,480.49,480.52995
2024-04-04 15:07:00,277.9,277.815,277.85749999999996,480.44,480.4203,480.465
2024-04-04 15:08:00,277.82,277.76,277.78499999999997,480.25,480.28,480.265
2024-04-04 15:09:00,277.75,277.785,277.755,480.35,480.6,480.48
2024-04-04 15:10:00,277.825,277.925,277.885,480.51,480.7096,480.6098
2024-04-04 15:11:00,277.93,277.935,277.8875,480.77,480.73,480.7
2024-04-04 15:12:00,277.905,277.7725,277.83,480.63,480.51,480.57
2024-04-04 15:13:00,277.74,277.715,277.7375,480.49,480.43,480.45000000000005
2024-04-04 15:14:00,277.65,277.64,277.62,480.34,480.29,480.33375
2024-04-04 15:15:00,277.65,277.61,277.645,480.33,480.3,480.315
2024-04-04 15:16:00,277.6,277.58,277.60749999999996,480.3,480.295,480.3075
2024-04-04 15:17:00,277.61,277.54,277.575,480.115,480.115,480.115
2024-04-04 15:18:00,277.57,277.525,277.53999999999996,480.13,480.12,480.125
2024-04-04 15:19:00,277.51,277.47,277.49,480.12,480.12,480.12
2024-04-04 15:20:00,277.5,277.47,277.48,480.12,480.2,480.15999999999997
2024-04-04 15:21:00,277.48,277.585,277.5175,480.1934,480.24,480.185
2024-04-04 15:22:00,277.58,277.72,277.65,480.26,480.37,480.34000000000003
2024-04-04 15:23:00,277.74,277.82,277.7875,480.37,480.43,480.42
2024-04-04 15:24:00,277.84,277.93,277.9138,480.5,480.63,480.565
2024-04-04 15:25:00,277.91,277.9221,277.92995,480.47,480.645,480.5575
2024-04-04 15:26:00,277.97,277.985,277.97,480.5847,480.5847,480.5847
2024-04-04 15:27:00,277.99,277.93,277.962,480.66,480.64,480.6475
2024-04-04 15:28:00,277.91,278.105,277.9925,480.65,480.95,480.78499999999997
2024-04-04 15:29:00,278.12,278.04,278.065,480.95,480.95,480.95
2024-04-04 15:30:00,278.0538,278.06,278.095,481.02,480.645,480.815
2024-04-04 15:32:00,277.955,277.9701,277.96000000000004,480.57,480.61,480.59000000000003
2024-04-04 15:33:00,277.985,277.83,277.91499999999996,480.65,480.65,480.65
2024-04-04 15:34:00,277.83,277.84,277.83,480.45,480.49,480.47
2024-04-04 15:35:00,277.82,277.97,277.895,480.54,480.67,480.605
2024-04-04 15:36:00,277.95,278.01,277.98,480.71,480.82,480.765
2024-04-04 15:37:00,277.96,278.05,277.996,480.7219,480.92,480.82095000000004
2024-04-04 15:38:00,278.04,278.06,278.0425,480.895,480.99,480.9425
2024-04-04 15:39:00,278.12,278.055,278.115,481.06,481.0,481.03
2024-04-04 15:41:00,278.1,278.07,278.12995,481.01,481.105,481.0575
2024-04-04 15:42:00,278.07,278.13,278.105,481.03,481.15,481.105
2024-04-04 15:43:00,278.12,278.1,278.12,481.2625,481.23,481.25750000000005
2024-04-04 15:44:00,278.14,278.13,278.125,481.23,481.145,481.1875
2024-04-04 15:46:00,278.18,278.1394,278.14549999999997,481.235,481.185,481.2575
2024-04-04 15:47:00,278.15,278.15,278.1225,481.175,481.06,481.12
2024-04-04 15:48:00,278.165,278.225,278.2,481.06,481.075,481.065
2024-04-04 15:49:00,278.25,278.22,278.225,481.0325,480.93,480.98125000000005
2024-04-04 15:50:00,278.29,278.29,278.315,480.93,481.06,480.9975
2024-04-04 15:51:00,278.28,278.23,278.26,481.06,481.08,481.07
2024-04-04 15:52:00,278.25,278.25,278.2575,481.05,481.01,481.03
2024-04-04 15:53:00,278.29,278.285,278.2954,481.01,481.05,481.055
2024-04-04 15:54:00,278.28,278.24,278.245,480.9218,480.9218,480.9218
2024-04-04 15:55:00,278.24,278.21,278.22249999999997,480.83,480.92,480.875
2024-04-04 15:56:00,278.2,278.265,278.22,481.01,481.045,481.0446
2024-04-04 15:57:00,278.285,278.27,278.27599999999995,481.075,481.02,481.065
2024-04-04 15:58:00,278.27,278.3,278.25,481.18,481.18,481.18
2024-04-04 15:59:00,278.29,278.28,278.29499999999996,481.18,481.07,481.0598
2024-04-04 16:00:00,278.285,278.27,278.2756,481.07,481.01,481.03499999999997
2024-04-04 16:01:00,278.235,278.23,278.225,480.9009,480.8908,480.89585
2024-04-04 16:03:00,278.22,278.24,278.22,480.95,481.06,481.005
2024-04-04 16:04:00,278.25,278.39,278.32,481.11,481.24,481.175
2024-04-04 16:05:00,278.4,278.33,278.40999999999997,481.47,481.4,481.45
2024-04-04 16:06:00,278.358,278.46,278.409,481.355,481.375,481.355
2024-04-04 16:07:00,278.44,278.525,278.48249999999996,481.485,481.61,481.5475
2024-04-04 16:08:00,278.56,278.58,278.595,481.66,481.67,481.665
2024-04-04 16:09:00,278.63,278.67,278.685,481.77,481.76,481.76250000000005
2024-04-04 16:10:00,278.64,278.71,278.67499999999995,481.74,481.75,481.745
2024-04-04 16:11:00,278.67,278.6294,278.645,481.7973,481.6934,481.66865
2024-04-04 16:12:00,278.63,278.56,278.5875,481.595,481.595,481.595
2024-04-04 16:13:00,278.58,278.68,278.626,481.605,481.72,481.6625
2024-04-04 16:14:00,278.7094,278.66,278.6847,481.82,481.845,481.8325
2024-04-04 16:15:00,278.695,278.67,278.6875,481.84,481.815,481.7877
2024-04-04 16:16:00,278.69,278.79,278.74,481.815,481.89,481.8775
2024-04-04 16:17:00,278.78,278.8525,278.84,481.84,481.96,481.9
2024-04-04 16:18:00,278.78,278.7972,278.78575,481.9,481.9,481.9
2024-04-04 16:19:00,278.78,278.71,278.74,481.84,481.85,481.86749999999995
2024-04-04 16:20:00,278.69,278.635,278.6625,481.8,481.84,481.82
2024-04-04 16:21:00,278.65,278.6,278.62,481.84,481.84,481.84
2024-04-04 16:22:00,278.61,278.65,278.62,481.82,481.85,481.8425
2024-04-04 16:23:00,278.565,278.58,278.5925,481.76,481.7,481.71500000000003
2024-04-04 16:24:00,278.57,278.565,278.55,481.7,481.71,481.705
2024-04-04 16:25:00,278.53,278.53,278.5125,481.62,481.6916,481.6558
2024-04-04 16:26:00,278.5,278.505,278.51,481.71,481.71,481.71
2024-04-04 16:27:00,278.53,278.54,278.53499999999997,481.8,481.76,481.775
2024-04-04 16:28:00,278.55,278.57,278.5525,481.8,481.825,481.77750000000003
2024-04-04 16:29:00,278.55,278.53,278.525,481.82,481.7,481.76
2024-04-04 16:30:00,278.56,278.533,278.55499999999995,481.5869,481.5869,481.5869
2024-04-04 16:31:00,278.53,278.51,278.51,481.61,481.605,481.6075
2024-04-04 16:32:00,278.52,278.49,278.50455,481.605,481.71,481.61005
2024-04-04 16:33:00,278.49,278.46,278.49,481.68,481.715,481.695
2024-04-04 16:34:00,278.43,278.4,278.41499999999996,481.62,481.639,481.6295
2024-04-04 16:35:00,278.4,278.39,278.43,481.63,481.685,481.5375
2024-04-04 16:36:00,278.405,278.37,278.4,481.675,481.675,481.675
2024-04-04 16:37:00,278.34,278.3,278.32,481.6,481.49,481.545
2024-04-04 16:38:00,278.33,278.34,278.335,481.53,481.53,481.5275
2024-04-04 16:39:00,278.315,278.34,278.3375,481.57,481.606,481.533
2024-04-04 16:40:00,278.37,278.3821,278.3933,481.61,481.58,481.5775
2024-04-04 16:42:00,278.32,278.3099,278.2975,481.54,481.31,481.42
2024-04-04 16:43:00,278.275,278.19,278.24,481.18,481.235,481.2075
2024-04-04 16:44:00,278.23,278.2967,278.27,481.235,481.27,481.23125000000005
2024-04-04 16:45:00,278.31,278.21,278.26,481.325,481.2,481.2625
2024-04-04 16:46:00,278.2203,278.2925,278.2564,481.2915,481.2,481.26085
2024-04-04 16:47:00,278.3,278.25,278.28499999999997,481.28,481.295,481.27750000000003
2024-04-04 16:48:00,278.25,278.23,278.25,481.27,481.21,481.24
2024-04-04 16:49:00,278.2,278.2,278.21500000000003,481.21,481.21,481.21
2024-04-04 16:50:00,278.22,278.2281,278.21535,481.21,481.21,481.21
2024-04-04 16:51:00,278.2316,278.22,278.23,481.2687,481.12,481.19435
2024-04-04 16:52:00,278.23,278.21,278.235,481.195,481.2,481.23249999999996
2024-04-04 16:53:00,278.2345,278.2345,278.2345,481.2,481.2,481.2
2024-04-04 16:54:00,278.29,278.29,278.3,481.27,481.145,481.2
2024-04-04 16:55:00,278.28,278.31,278.28499999999997,481.14,481.065,481.07
2024-04-04 16:56:00,278.31,278.26,278.29499999999996,481.075,480.95,481.0425
2024-04-04 16:57:00,278.2528,278.165,278.20889999999997,480.85,480.78,480.815
2024-04-04 16:58:00,278.165,278.28,278.2275,480.79,480.77,480.72
2024-04-04 16:59:00,278.27,278.25,278.26265,480.8325,480.83,480.83124999999995
2024-04-04 17:00:00,278.25,278.21,278.21000000000004,480.77,480.85,480.86
2024-04-04 17:01:00,278.1885,278.2,278.19,480.87,480.8597,480.86485
2024-04-04 17:02:00,278.24,278.23,278.22,480.95,480.95,480.95
2024-04-04 17:03:00,278.2151,278.23,278.21500000000003,480.84,480.815,480.80999999999995
2024-04-04 17:04:00,278.24,278.18,278.22,480.87,480.75,480.81
2024-04-04 17:05:00,278.165,278.22,278.1925,480.81,480.835,480.8225
2024-04-04 17:06:00,278.22,278.2599,278.19,480.78,480.78,480.78
2024-04-04 17:07:00,278.26,278.4219,278.3925,480.78,480.805,480.8325
2024-04-04 17:08:00,278.43,278.42,278.465,480.785,480.7,480.78999999999996
2024-04-04 17:09:00,278.45,278.46,278.445,480.855,480.855,480.855
2024-04-04 17:10:00,278.4999,278.415,278.45500000000004,480.86,480.78,480.8775
2024-04-04 17:11:00,278.4,278.4218,278.39225,480.74,480.67,480.70000000000005
2024-04-04 17:12:00,278.4,278.41,278.39750000000004,480.595,480.705,480.6425
2024-04-04 17:13:00,278.4072,278.46,278.4433,480.57,480.735,480.65250000000003
2024-04-04 17:14:00,278.47,278.47,278.49249999999995,480.735,480.58,480.65250000000003
2024-04-04 17:15:00,278.47,278.43,278.4518,480.58,480.57,480.575
2024-04-04 17:16:00,278.43,278.43,278.39,480.435,480.41,480.4225
2024-04-04 17:17:00,278.46,278.4404,278.46770000000004,480.42,480.545,480.4825
2024-04-04 17:18:00,278.49,278.53,278.52495,480.62,480.43,480.525
2024-04-04 17:19:00,278.5395,278.62,278.59495,480.5,480.665,480.605
2024-04-04 17:20:00,278.595,278.67,278.615,480.65,480.58,480.615
2024-04-04 17:21:00,278.67,278.67,278.65004999999996,480.535,480.6,480.5748
2024-04-04 17:22:00,278.6601,278.78,278.72005,480.56,480.61,480.577
2024-04-04 17:23:00,278.76,278.72,278.73,480.61,480.54,480.57500000000005
2024-04-04 17:24:00,278.7,278.8,278.75,480.5273,480.4403,480.54015
2024-04-04 17:25:00,278.79,278.84,278.835,480.555,480.67,480.6125
2024-04-04 17:26:00,278.8575,278.89,278.85249999999996,480.67,480.595,480.63750000000005
2024-04-04 17:27:00,278.9,278.85,278.875,480.59,480.59,480.59
2024-04-04 17:28:00,278.866,278.8737,278.85749999999996,480.63,480.63,480.63
2024-04-04 17:30:00,278.81,278.725,278.76750000000004,480.615,480.3697,480.50485000000003
2024-04-04 17:31:00,278.73,278.82,278.77,480.47,480.51,480.535
2024-04-04 17:32:00,278.8,278.74,278.76,480.51,480.525,480.545
2024-04-04 17:33:00,278.74,278.73,278.755,480.61,480.4,480.51
2024-04-04 17:34:00,278.72,278.72,278.71000000000004,480.4,480.3921,480.33965
2024-04-04 17:35:00,278.73,278.76,278.73749999999995,480.24,480.13,480.1875
2024-04-04 17:36:00,278.74,278.7379,278.70500000000004,480.06,480.06,480.06
2024-04-04 17:37:00,278.725,278.77,278.75750000000005,480.2,480.2,480.2
2024-04-04 17:38:00,278.79,278.795,278.77285,480.2,480.02,480.125
2024-04-04 17:39:00,278.75,278.76,278.7575,480.02,480.04,480.08
2024-04-04 17:40:00,278.76,278.63,278.69,480.04,480.05,479.96
2024-04-04 17:42:00,278.55,278.53,278.54605000000004,479.76,479.93,479.78499999999997
2024-04-04 17:44:00,278.5,278.54,278.505,479.63,479.605,479.67999999999995
2024-04-04 17:45:00,278.5,278.54,278.495,479.8,479.72,479.76
2024-04-04 17:46:00,278.46,278.4628,278.4614,479.855,479.78,479.8125
2024-04-04 17:47:00,278.445,278.41,278.3775,479.76,479.67,479.685
2024-04-04 17:48:00,278.37,278.48,278.425,479.67,479.78,479.725
2024-04-04 17:49:00,278.445,278.49,278.46000000000004,479.72,479.755,479.7375
2024-04-04 17:50:00,278.485,278.48,278.505,479.64,479.7,479.6925
2024-04-04 17:51:00,278.5,278.55,278.525,479.7,479.79,479.7849
2024-04-04 17:52:00,278.545,278.54,278.5675,479.78,479.69,479.745
2024-04-04 17:53:00,278.49,278.48,278.47765000000004,479.61,479.65,479.61
2024-04-04 17:54:00,278.47,278.38,278.425,479.61,479.45,479.53
2024-04-04 17:55:00,278.39,278.45,278.4225,479.57,479.605,479.575
2024-04-04 17:56:00,278.44,278.34,278.39,479.52,479.39,479.47
2024-04-04 17:57:00,278.38,278.3838,278.37,479.39,479.39,479.39
2024-04-04 17:58:00,278.38,278.08,278.23,479.39,478.92,479.155
2024-04-04 17:59:00,278.087,278.03,278.0585,478.78,478.78,478.78
2024-04-04 18:00:00,278.0307,277.9436,277.96500000000003,478.77,478.77,478.725
2024-04-04 18:01:00,277.91,277.95,277.94,478.835,478.77,478.8225
2024-04-04 18:02:00,277.97,277.86,277.89505,478.725,478.49,478.6075
2024-04-04 18:03:00,277.87,277.925,277.915,478.53,478.355,478.47
2024-04-04 18:04:00,277.91,277.86,277.89005,478.415,478.32,478.345
2024-04-04 18:05:00,277.86,277.7691,277.82455,478.29,478.245,478.26750000000004
2024-04-04 18:06:00,277.82,277.61,277.72,478.16,478.06,478.1175
2024-04-04 18:07:00,277.59,277.55,277.515,477.91,477.89,477.865
2024-04-04 18:08:00,277.5,277.44,277.47,477.77,477.6793,477.79375000000005
2024-04-04 18:09:00,277.46,277.26,277.36,477.8,477.555,477.6225
2024-04-04 18:10:00,277.25,277.09,277.15250000000003,477.42,477.0,477.2375
2024-04-04 18:11:00,277.13,277.23,277.1601,477.15,477.23,477.1825
2024-04-04 18:12:00,277.23,277.2,277.255,477.205,477.185,477.16999999999996
2024-04-04 18:13:00,277.165,277.22,277.195,477.135,477.25,477.1297
2024-04-04 18:14:00,277.2,277.07,277.135,477.1,476.97,477.0775
2024-04-04 18:15:00,277.06,276.949,276.985,476.87,476.6725,476.77125
2024-04-04 18:16:00,276.92,276.944,276.89495,476.83,476.61,476.615
2024-04-04 18:17:00,276.95,276.91,276.92499999999995,476.6,476.61,476.58875
2024-04-04 18:18:00,276.89,276.67,276.755,476.61,476.45,476.4425
2024-04-04 18:19:00,276.7,276.72,276.68,476.44,476.265,476.22
2024-04-04 18:20:00,276.68,276.665,276.62,476.1125,476.19,476.08000000000004
2024-04-04 18:21:00,276.695,276.57,276.6275,476.25,475.99,476.1125
2024-04-04 18:22:00,276.59,276.67,276.65999999999997,475.85,476.22,476.07500000000005
2024-04-04 18:23:00,276.61,276.73,276.67,476.02,476.165,476.16499999999996
2024-04-04 18:24:00,276.72,276.81,276.795,476.24,476.27,476.35125
2024-04-04 18:25:00,276.81,276.78,276.78,476.57,476.55,476.625
2024-04-04 18:26:00,276.72,276.69,276.675,476.38,476.2,476.28999999999996
2024-04-04 18:27:00,276.65,276.39,276.48,476.12,475.73,475.925
2024-04-04 18:28:00,276.38,276.1301,276.25374999999997,475.795,475.34,475.5675
2024-04-04 18:29:00,276.11,276.0,276.03,475.34,475.015,475.21500000000003
2024-04-04 18:30:00,275.86,275.6,275.71680000000003,474.98,474.335,474.6
2024-04-04 18:31:00,275.68,275.5,275.56,474.24,474.18,474.33500000000004
2024-04-04 18:32:00,275.45,275.19,275.305,474.0,473.72,473.875
2024-04-04 18:33:00,275.195,275.38,275.288,473.53,473.86,473.75
2024-04-04 18:34:00,275.3701,275.11,275.295,473.79,473.33,473.82
2024-04-04 18:35:00,275.03,275.2878,275.17494999999997,473.5,473.76,473.635
2024-04-04 18:36:00,275.37,275.48,275.385,473.97,473.97,473.99
2024-04-04 18:37:00,275.52,275.6801,275.615,473.95,474.115,474.145
