timestamp,visa_close,mastercard_close
2024-01-05 17:33:00,259.4,418.11
2024-01-05 17:34:00,259.375,418.105
2024-01-05 17:35:00,259.49,417.99
2024-01-05 17:36:00,259.525,418.09
2024-01-05 17:37:00,259.68,418.27
2024-01-05 17:38:00,259.5897,418.14
2024-01-05 17:39:00,259.52,418.0
2024-01-05 17:40:00,259.5362,418.05
2024-01-05 17:41:00,259.58,418.23
2024-01-05 17:42:00,259.515,418.23
2024-01-05 17:43:00,259.55,418.2
2024-01-05 17:45:00,259.64,418.08
2024-01-05 17:46:00,259.53,418.07
2024-01-05 17:47:00,259.5,418.04
2024-01-05 17:48:00,259.53,417.99
2024-01-05 17:49:00,259.47,417.933
2024-01-05 17:50:00,259.515,418.01
2024-01-05 17:51:00,259.62,418.095
2024-01-05 17:52:00,259.56,418.025
2024-01-05 17:53:00,259.575,418.07
2024-01-05 17:54:00,259.4676,417.9547
2024-01-05 17:55:00,259.37,417.79
2024-01-05 17:56:00,259.51,417.88
2024-01-05 17:57:00,259.46,417.93
2024-01-05 17:58:00,259.53,418.01
2024-01-05 17:59:00,259.49,417.815
2024-01-05 18:00:00,259.3523,417.665
2024-01-05 18:01:00,259.37,417.68
2024-01-05 18:02:00,259.28,417.44
2024-01-05 18:03:00,259.15,417.24
2024-01-05 18:04:00,259.16,417.39
2024-01-05 18:05:00,259.2346,417.55
2024-01-05 18:06:00,259.215,417.45
2024-01-05 18:07:00,259.21,417.3755
2024-01-05 18:08:00,259.1775,417.5
2024-01-05 18:09:00,259.19,417.29
2024-01-05 18:10:00,259.06,417.235
2024-01-05 18:11:00,259.03,417.15
2024-01-05 18:12:00,259.065,417.165
2024-01-05 18:13:00,259.12,417.24
2024-01-05 18:14:00,259.13,417.27
2024-01-05 18:15:00,259.09,417.1719
2024-01-05 18:16:00,259.08,417.03
2024-01-05 18:17:00,259.135,417.13
2024-01-05 18:18:00,259.14,417.17
2024-01-05 18:19:00,259.15,417.1049
2024-01-05 18:20:00,259.34,417.53
2024-01-05 18:21:00,259.29,417.59
2024-01-05 18:22:00,259.185,417.43
2024-01-05 18:23:00,259.23,417.47
2024-01-05 18:24:00,259.375,417.62
2024-01-05 18:25:00,259.515,417.62
2024-01-05 18:26:00,259.47,417.73
2024-01-05 18:28:00,259.66,418.07
2024-01-05 18:29:00,259.67,418.08
2024-01-05 18:30:00,259.86,418.2
2024-01-05 18:31:00,259.84,418.17
2024-01-05 18:32:00,259.7,418.12
2024-01-05 18:33:00,259.7108,418.03
2024-01-05 18:34:00,259.8,418.28
2024-01-05 18:35:00,259.75,418.13
2024-01-05 18:36:00,259.68,418.09
2024-01-05 18:37:00,259.72,418.16
2024-01-05 18:38:00,259.88,418.23
2024-01-05 18:39:00,259.945,418.49
2024-01-05 18:40:00,259.875,418.34
2024-01-05 18:41:00,259.87,418.23
2024-01-05 18:42:00,259.8117,418.28
2024-01-05 18:43:00,259.76,418.22
2024-01-05 18:44:00,259.78,418.315
2024-01-05 18:45:00,259.7,418.3
2024-01-05 18:46:00,259.7,418.34
2024-01-05 18:47:00,259.69,418.35
2024-01-05 18:48:00,259.635,418.25
2024-01-05 18:49:00,259.62,418.25
2024-01-05 18:50:00,259.575,418.1891
2024-01-05 18:51:00,259.59,418.22
2024-01-05 18:52:00,259.67,418.38
2024-01-05 18:53:00,259.585,418.28
2024-01-05 18:54:00,259.56,418.295
2024-01-05 18:55:00,259.65,418.5
2024-01-05 18:56:00,259.5606,418.2601
2024-01-05 18:57:00,259.65,418.42
2024-01-05 18:58:00,259.62,418.58
2024-01-05 18:59:00,259.62,418.49
2024-01-05 19:00:00,259.67,418.57
2024-01-05 19:01:00,259.6,418.33
2024-01-05 19:02:00,259.63,418.44
2024-01-05 19:03:00,259.68,418.54
2024-01-05 19:04:00,259.77,418.65
2024-01-05 19:05:00,259.82,418.67
2024-01-05 19:06:00,259.78,418.61
2024-01-05 19:07:00,259.795,418.69
2024-01-05 19:08:00,259.7,418.55
2024-01-05 19:09:00,259.6337,418.455
2024-01-05 19:10:00,259.78,418.64
2024-01-05 19:11:00,259.72,418.4
2024-01-05 19:12:00,259.64,418.26
2024-01-05 19:13:00,259.63,418.29
2024-01-05 19:14:00,259.68,418.4
2024-01-05 19:15:00,259.66,418.28
2024-01-05 19:16:00,259.53,418.14
2024-01-05 19:17:00,259.57,418.23
2024-01-05 19:18:00,259.55,418.03
2024-01-05 19:19:00,259.54,418.02
2024-01-05 19:21:00,259.576,418.32
2024-01-05 19:22:00,259.55,418.39
2024-01-05 19:23:00,259.51,418.34
2024-01-05 19:24:00,259.515,418.25
2024-01-05 19:25:00,259.56,418.4
2024-01-05 19:26:00,259.51,418.355
2024-01-05 19:27:00,259.52,418.41
2024-01-05 19:28:00,259.49,418.3
2024-01-05 19:29:00,259.49,418.26
2024-01-05 19:30:00,259.58,418.35
2024-01-05 19:31:00,259.5836,418.4303
2024-01-05 19:32:00,259.51,418.3065
2024-01-05 19:33:00,259.57,418.45
2024-01-05 19:34:00,259.665,418.635
2024-01-05 19:35:00,259.83,418.82
2024-01-05 19:36:00,259.82,418.84
2024-01-05 19:37:00,259.68,418.68
2024-01-05 19:38:00,259.695,418.64
2024-01-05 19:39:00,259.67,418.625
2024-01-05 19:40:00,259.5248,418.365
2024-01-05 19:41:00,259.53,418.28
2024-01-05 19:42:00,259.57,418.495
2024-01-05 19:43:00,259.54,418.5
2024-01-05 19:44:00,259.505,418.48
2024-01-05 19:45:00,259.49,418.4799
2024-01-05 19:46:00,259.49,418.42
2024-01-05 19:47:00,259.555,418.47
2024-01-05 19:48:00,259.44,418.225
2024-01-05 19:49:00,259.43,418.17
2024-01-05 19:50:00,259.39,418.21
2024-01-05 19:51:00,259.17,417.96
2024-01-05 19:52:00,259.18,418.01
2024-01-05 19:53:00,259.18,417.955
2024-01-05 19:54:00,259.16,417.9255
2024-01-05 19:55:00,259.16,417.755
2024-01-05 19:56:00,259.26,417.98
2024-01-05 19:57:00,259.08,417.79
2024-01-05 19:58:00,259.045,417.71
2024-01-05 19:59:00,259.14,417.66
2024-01-05 20:00:00,259.115,417.86
2024-01-05 20:01:00,259.03,417.785
2024-01-05 20:02:00,259.03,417.73
2024-01-05 20:03:00,259.0,417.67
2024-01-05 20:04:00,259.01,417.75
2024-01-05 20:05:00,259.04,417.645
2024-01-05 20:06:00,259.05,417.53
2024-01-05 20:07:00,259.075,417.865
2024-01-05 20:08:00,259.01,417.78
2024-01-05 20:09:00,259.031,417.69
2024-01-05 20:10:00,258.96,417.68
2024-01-05 20:11:00,258.97,417.64
2024-01-05 20:12:00,258.96,417.57
2024-01-05 20:13:00,259.09,417.83
2024-01-05 20:14:00,258.96,417.725
2024-01-05 20:15:00,258.96,417.665
2024-01-05 20:16:00,258.96,417.65
2024-01-05 20:17:00,259.03,417.72
2024-01-05 20:18:00,258.97,417.585
2024-01-05 20:19:00,258.935,417.49
2024-01-05 20:20:00,259.06,417.56
2024-01-05 20:21:00,258.97,417.57
2024-01-05 20:22:00,259.0,417.62
2024-01-05 20:23:00,259.02,417.6607
2024-01-05 20:24:00,258.93,417.55
2024-01-05 20:25:00,258.92,417.55
2024-01-05 20:26:00,258.97,417.67
2024-01-05 20:27:00,258.88,417.59
2024-01-05 20:28:00,258.855,417.57
2024-01-05 20:29:00,259.07,417.83
2024-01-05 20:30:00,258.98,417.7466
2024-01-05 20:31:00,258.99,417.61
2024-01-05 20:32:00,258.79,417.25
2024-01-05 20:33:00,258.83,417.43
2024-01-05 20:34:00,258.99,417.72
2024-01-05 20:35:00,259.06,417.85
2024-01-05 20:36:00,259.125,417.975
2024-01-05 20:37:00,259.13,418.13
2024-01-05 20:38:00,259.33,418.33
2024-01-05 20:39:00,259.27,418.28
2024-01-05 20:40:00,259.3462,418.34
2024-01-05 20:41:00,259.43,418.48
2024-01-05 20:42:00,259.51,418.51
2024-01-05 20:43:00,259.47,418.59
2024-01-05 20:44:00,259.63,418.86
2024-01-05 20:45:00,259.68,419.025
2024-01-05 20:46:00,259.55,418.73
2024-01-05 20:47:00,259.455,418.5875
2024-01-05 20:48:00,259.47,418.64
2024-01-05 20:49:00,259.595,418.8592
2024-01-05 20:50:00,259.651,419.17
2024-01-05 20:51:00,259.63,418.98
2024-01-05 20:52:00,259.71,419.08
2024-01-05 20:53:00,259.795,419.37
2024-01-05 20:54:00,259.85,419.38
2024-01-05 20:55:00,259.665,419.17
2024-01-05 20:56:00,259.61,419.2
2024-01-05 20:57:00,259.55,419.2
2024-01-05 20:58:00,259.55,419.145
2024-01-05 20:59:00,259.6,419.27
2024-01-05 21:00:00,259.69,419.42
2024-01-08 14:30:00,260.75,420.06
2024-01-08 14:31:00,260.65,420.17
2024-01-08 14:32:00,260.9238,420.28
2024-01-08 14:33:00,260.94,419.97
2024-01-08 14:34:00,261.045,420.205
2024-01-08 14:35:00,261.35,420.505
2024-01-08 14:36:00,261.06,420.045
2024-01-08 14:37:00,260.86,419.575
2024-01-08 14:38:00,260.665,418.965
2024-01-08 14:39:00,260.6,418.95
2024-01-08 14:40:00,260.82,419.01
2024-01-08 14:41:00,260.56,418.63
2024-01-08 14:42:00,260.53,418.95
2024-01-08 14:43:00,260.33,418.04
2024-01-08 14:44:00,260.62,418.415
2024-01-08 14:45:00,260.76,418.5516
2024-01-08 14:46:00,260.76,418.485
2024-01-08 14:47:00,260.91,418.78
2024-01-08 14:48:00,260.92,419.115
2024-01-08 14:49:00,260.73,419.145
2024-01-08 14:50:00,260.83,419.36
2024-01-08 14:51:00,260.745,419.09
2024-01-08 14:52:00,260.635,418.64
2024-01-08 14:53:00,260.545,418.51
2024-01-08 14:54:00,260.76,418.64
2024-01-08 14:55:00,260.79,418.52
2024-01-08 14:56:00,260.91,418.72
2024-01-08 14:57:00,260.81,418.78
2024-01-08 14:58:00,260.8,418.82
2024-01-08 14:59:00,260.905,418.71
2024-01-08 15:00:00,260.895,418.77
2024-01-08 15:01:00,260.845,418.555
2024-01-08 15:02:00,261.03,418.65
2024-01-08 15:03:00,261.12,419.0825
2024-01-08 15:04:00,261.31,419.245
2024-01-08 15:05:00,261.18,418.885
2024-01-08 15:06:00,261.2,418.75
2024-01-08 15:07:00,261.01,418.58
2024-01-08 15:08:00,261.13,418.935
2024-01-08 15:09:00,261.1036,418.945
2024-01-08 15:10:00,261.195,418.82
2024-01-08 15:11:00,260.745,418.375
2024-01-08 15:12:00,260.6833,418.355
2024-01-08 15:13:00,260.55,418.15
2024-01-08 15:14:00,260.35,417.915
2024-01-08 15:15:00,260.38,417.995
2024-01-08 15:16:00,260.15,417.725
2024-01-08 15:17:00,260.26,417.89
2024-01-08 15:18:00,260.2425,417.75
2024-01-08 15:19:00,260.45,417.85
2024-01-08 15:20:00,260.3951,417.78
2024-01-08 15:21:00,260.505,417.795
2024-01-08 15:22:00,260.585,417.99
2024-01-08 15:23:00,260.56,417.96
2024-01-08 15:24:00,260.56,417.765
2024-01-08 15:25:00,260.6,417.67
2024-01-08 15:26:00,260.72,417.6
2024-01-08 15:27:00,260.63,417.58
2024-01-08 15:28:00,260.76,418.075
2024-01-08 15:29:00,260.83,418.01
2024-01-08 15:30:00,260.83,417.95
2024-01-08 15:31:00,260.81,417.99
2024-01-08 15:32:00,260.97,418.3
2024-01-08 15:33:00,261.12,418.345
2024-01-08 15:34:00,261.305,418.565
2024-01-08 15:35:00,261.09,418.15
2024-01-08 15:36:00,261.175,418.395
2024-01-08 15:37:00,261.165,418.1
2024-01-08 15:38:00,261.26,418.27
2024-01-08 15:39:00,261.1624,418.14
2024-01-08 15:40:00,261.24,418.285
2024-01-08 15:41:00,261.265,418.31
2024-01-08 15:42:00,261.34,418.505
2024-01-08 15:43:00,261.23,418.39
2024-01-08 15:44:00,261.25,418.38
2024-01-08 15:45:00,261.16,418.33
2024-01-08 15:46:00,261.025,418.2859
2024-01-08 15:47:00,261.02,418.06
2024-01-08 15:48:00,261.0,418.01
2024-01-08 15:49:00,261.12,418.18
2024-01-08 15:50:00,261.12,418.2
2024-01-08 15:51:00,261.2325,418.46
2024-01-08 15:52:00,261.13,418.29
2024-01-08 15:53:00,260.995,418.115
2024-01-08 15:54:00,260.87,417.91
2024-01-08 15:55:00,260.93,418.105
2024-01-08 15:56:00,260.89,417.94
2024-01-08 15:57:00,260.79,417.63
2024-01-08 15:58:00,260.79,417.63
2024-01-08 15:59:00,260.71,417.59
2024-01-08 16:00:00,260.63,417.439
2024-01-08 16:01:00,260.56,417.24
2024-01-08 16:02:00,260.61,417.22
2024-01-08 16:03:00,260.67,417.41
2024-01-08 16:04:00,260.52,417.11
2024-01-08 16:05:00,260.53,417.2566
2024-01-08 16:06:00,260.489,417.08
2024-01-08 16:07:00,260.5105,417.14
2024-01-08 16:08:00,260.54,417.23
2024-01-08 16:09:00,260.49,417.0
2024-01-08 16:10:00,260.46,417.025
2024-01-08 16:11:00,260.385,416.98
2024-01-08 16:12:00,260.36,416.89
2024-01-08 16:13:00,260.39,416.983
2024-01-08 16:14:00,260.39,417.0358
2024-01-08 16:15:00,260.48,417.21
2024-01-08 16:16:00,260.61,417.44
2024-01-08 16:17:00,260.6756,417.56
2024-01-08 16:18:00,260.64,417.56
2024-01-08 16:19:00,260.72,417.53
2024-01-08 16:20:00,260.7069,417.58
2024-01-08 16:21:00,260.5,417.31
2024-01-08 16:22:00,260.39,417.16
2024-01-08 16:23:00,260.38,417.32
2024-01-08 16:24:00,260.3983,417.15
2024-01-08 16:25:00,260.35,417.035
2024-01-08 16:26:00,260.34,417.025
2024-01-08 16:27:00,260.36,417.135
2024-01-08 16:28:00,260.3,417.14
2024-01-08 16:29:00,260.42,417.185
2024-01-08 16:30:00,260.39,417.33
2024-01-08 16:31:00,260.3,417.09
2024-01-08 16:32:00,260.22,416.83
2024-01-08 16:33:00,260.24,416.82
2024-01-08 16:34:00,260.23,416.9
2024-01-08 16:35:00,260.23,416.88
2024-01-08 16:36:00,260.24,416.88
2024-01-08 16:37:00,260.14,416.82
2024-01-08 16:38:00,260.1,416.89
2024-01-08 16:39:00,260.015,416.75
2024-01-08 16:40:00,260.0,416.61
2024-01-08 16:41:00,260.14,416.765
2024-01-08 16:42:00,260.14,416.82
2024-01-08 16:43:00,260.19,416.96
2024-01-08 16:44:00,260.155,416.885
2024-01-08 16:45:00,260.24,417.025
2024-01-08 16:46:00,260.29,417.14
2024-01-08 16:47:00,260.18,416.9725
2024-01-08 16:48:00,260.16,417.02
2024-01-08 16:49:00,260.18,417.08
2024-01-08 16:50:00,260.19,416.96
2024-01-08 16:51:00,260.21,417.15
2024-01-08 16:53:00,260.22,417.15
2024-01-08 16:54:00,260.11,417.0983
2024-01-08 16:55:00,260.15,417.025
2024-01-08 16:56:00,260.14,417.0
2024-01-08 16:57:00,260.055,417.02
2024-01-08 16:58:00,260.1282,417.1
2024-01-08 16:59:00,260.24,417.38
2024-01-08 17:00:00,260.23,417.43
2024-01-08 17:01:00,260.18,417.29
2024-01-08 17:02:00,260.2238,417.29
2024-01-08 17:03:00,260.3,417.505
2024-01-08 17:04:00,260.3,417.39
2024-01-08 17:05:00,260.325,417.44
2024-01-08 17:06:00,260.59,417.7425
2024-01-08 17:07:00,260.58,417.76
2024-01-08 17:08:00,260.55,417.75
2024-01-08 17:09:00,260.54,417.725
2024-01-08 17:10:00,260.61,417.69
2024-01-08 17:11:00,260.61,417.84
2024-01-08 17:12:00,260.7801,418.1
2024-01-08 17:13:00,260.64,418.055
2024-01-08 17:14:00,260.565,417.97
2024-01-08 17:15:00,260.65,418.17
2024-01-08 17:16:00,260.65,418.145
2024-01-08 17:17:00,260.58,418.17
2024-01-08 17:18:00,260.57,418.13
2024-01-08 17:19:00,260.58,418.15
2024-01-08 17:20:00,260.39,418.07
2024-01-08 17:21:00,260.44,418.08
2024-01-08 17:22:00,260.37,417.935
2024-01-08 17:23:00,260.35,417.72
2024-01-08 17:24:00,260.47,417.7014
2024-01-08 17:25:00,260.4,417.77
2024-01-08 17:26:00,260.37,417.67
2024-01-08 17:28:00,260.33,417.55
2024-01-08 17:29:00,260.34,417.69
2024-01-08 17:30:00,260.335,417.68
2024-01-08 17:31:00,260.39,417.815
2024-01-08 17:32:00,260.44,417.835
2024-01-08 17:33:00,260.58,418.1106
2024-01-08 17:34:00,260.56,418.15
2024-01-08 17:35:00,260.62,418.2305
2024-01-08 17:36:00,260.57,418.16
2024-01-08 17:37:00,260.595,418.26
2024-01-08 17:38:00,260.56,418.11
2024-01-08 17:39:00,260.61,418.34
2024-01-08 17:40:00,260.51,417.84
2024-01-08 17:41:00,260.505,417.8
2024-01-08 17:42:00,260.45,417.76
2024-01-08 17:43:00,260.49,417.63
2024-01-08 17:44:00,260.5,417.8481
2024-01-08 17:45:00,260.49,417.77
2024-01-08 17:46:00,260.52,417.94
2024-01-08 17:47:00,260.6,417.94
2024-01-08 17:48:00,260.52,417.82
2024-01-08 17:49:00,260.61,417.91
2024-01-08 17:50:00,260.56,417.95
2024-01-08 17:51:00,260.63,418.13
2024-01-08 17:52:00,260.7,418.11
2024-01-08 17:53:00,260.6517,418.0575
2024-01-08 17:54:00,260.66,418.03
2024-01-08 17:55:00,260.62,418.08
2024-01-08 17:56:00,260.585,418.0
2024-01-08 17:57:00,260.43,417.81
2024-01-08 17:58:00,260.365,417.73
2024-01-08 17:59:00,260.45,417.81
2024-01-08 18:00:00,260.45,417.83
2024-01-08 18:01:00,260.46,417.8401
2024-01-08 18:02:00,260.42,417.7916
2024-01-08 18:03:00,260.475,417.73
2024-01-08 18:04:00,260.51,417.875
2024-01-08 18:05:00,260.535,417.99
2024-01-08 18:06:00,260.58,418.07
2024-01-08 18:07:00,260.59,418.04
2024-01-08 18:08:00,260.5,417.99
2024-01-08 18:09:00,260.535,417.95
2024-01-08 18:10:00,260.46,417.9
2024-01-08 18:11:00,260.39,417.65
2024-01-08 18:12:00,260.4754,417.82
2024-01-08 18:13:00,260.47,417.88
2024-01-08 18:14:00,260.5,417.91
2024-01-08 18:15:00,260.555,417.88
2024-01-08 18:16:00,260.53,417.9
2024-01-08 18:17:00,260.5408,417.86
2024-01-08 18:18:00,260.57,417.9
2024-01-08 18:19:00,260.51,417.83
2024-01-08 18:20:00,260.64,418.1
2024-01-08 18:21:00,260.48,418.05
2024-01-08 18:22:00,260.52,418.0528
2024-01-08 18:23:00,260.43,418.02
2024-01-08 18:24:00,260.41,418.025
2024-01-08 18:25:00,260.43,417.97
2024-01-08 18:26:00,260.47,418.05
2024-01-08 18:27:00,260.445,418.06
2024-01-08 18:28:00,260.42,418.05
2024-01-08 18:29:00,260.32,417.99
2024-01-08 18:30:00,260.355,418.105
2024-01-08 18:31:00,260.325,418.12
2024-01-08 18:32:00,260.35,418.22
2024-01-08 18:33:00,260.28,418.19
2024-01-08 18:34:00,260.32,418.3
2024-01-08 18:35:00,260.37,418.29
2024-01-08 18:36:00,260.36,418.25
2024-01-08 18:37:00,260.19,418.18
2024-01-08 18:38:00,260.28,418.1211
2024-01-08 18:39:00,260.32,418.2
2024-01-08 18:40:00,260.39,418.28
2024-01-08 18:41:00,260.32,418.26
2024-01-08 18:42:00,260.4,418.34
2024-01-08 18:43:00,260.41,418.42
2024-01-08 18:44:00,260.36,418.43
2024-01-08 18:45:00,260.4,418.43
2024-01-08 18:46:00,260.41,418.46
2024-01-08 18:47:00,260.53,418.67
2024-01-08 18:48:00,260.54,418.64
2024-01-08 18:49:00,260.63,418.59
2024-01-08 18:50:00,260.56,418.345
2024-01-08 18:51:00,260.67,418.38
2024-01-08 18:52:00,260.765,418.43
2024-01-08 18:53:00,260.82,418.56
2024-01-08 18:54:00,260.81,418.5765
2024-01-08 18:55:00,260.83,418.61
2024-01-08 18:56:00,260.79,418.58
2024-01-08 18:57:00,260.8,418.73
2024-01-08 18:58:00,260.8542,418.713
2024-01-08 18:59:00,260.96,419.11
2024-01-08 19:00:00,260.95,419.1
2024-01-08 19:01:00,260.98,419.33
2024-01-08 19:02:00,260.9547,419.37
2024-01-08 19:03:00,260.84,419.15
2024-01-08 19:04:00,260.76,419.21
2024-01-08 19:05:00,260.68,419.17
2024-01-08 19:06:00,260.76,419.31
2024-01-08 19:07:00,260.79,419.48
2024-01-08 19:08:00,260.74,419.47
2024-01-08 19:09:00,260.81,419.5908
2024-01-08 19:10:00,260.98,420.0
2024-01-08 19:11:00,260.82,419.86
2024-01-08 19:12:00,260.84,419.85
2024-01-08 19:13:00,260.765,419.9
2024-01-08 19:14:00,260.91,420.01
2024-01-08 19:15:00,260.785,420.05
2024-01-08 19:16:00,260.79,419.9848
2024-01-08 19:17:00,260.79,419.93
2024-01-08 19:18:00,260.87,420.07
2024-01-08 19:19:00,260.85,420.11
2024-01-08 19:20:00,260.85,420.03
2024-01-08 19:21:00,260.85,420.125
2024-01-08 19:22:00,260.8,420.14
2024-01-08 19:23:00,260.805,420.0972
2024-01-08 19:24:00,260.85,420.02
2024-01-08 19:25:00,260.92,420.145
2024-01-08 19:26:00,260.96,420.33
2024-01-08 19:27:00,260.87,420.22
2024-01-08 19:28:00,260.88,420.29
2024-01-08 19:29:00,260.9,420.27
2024-01-08 19:30:00,260.91,420.435
2024-01-08 19:31:00,261.17,420.6
2024-01-08 19:32:00,261.34,420.8
2024-01-08 19:33:00,261.33,420.835
2024-01-08 19:34:00,261.36,420.92
2024-01-08 19:35:00,261.27,420.7259
2024-01-08 19:36:00,261.37,420.76
2024-01-08 19:37:00,261.36,420.61
2024-01-08 19:38:00,261.3525,420.545
2024-01-08 19:39:00,261.31,420.59
2024-01-08 19:40:00,261.3301,420.6625
2024-01-08 19:41:00,261.45,420.7154
2024-01-08 19:42:00,261.515,420.895
2024-01-08 19:43:00,261.39,420.94
2024-01-08 19:44:00,261.35,420.69
2024-01-08 19:45:00,261.32,420.68
2024-01-08 19:46:00,261.34,420.78
2024-01-08 19:47:00,261.33,420.78
2024-01-08 19:48:00,261.41,420.97
2024-01-08 19:49:00,261.38,420.69
2024-01-08 19:50:00,261.4,420.675
2024-01-08 19:51:00,261.42,420.84
2024-01-08 19:52:00,261.415,420.79
2024-01-08 19:53:00,261.47,420.87
2024-01-08 19:54:00,261.5,420.975
2024-01-08 19:55:00,261.57,421.01
2024-01-08 19:56:00,261.63,421.17
2024-01-08 19:57:00,261.69,421.205
2024-01-08 19:58:00,261.795,421.34
2024-01-08 19:59:00,261.651,421.03
2024-01-08 20:00:00,261.68,421.09
2024-01-08 20:01:00,261.56,420.87
2024-01-08 20:02:00,261.728,420.92
2024-01-08 20:03:00,261.795,421.1
2024-01-08 20:04:00,261.87,421.19
2024-01-08 20:05:00,261.87,421.12
2024-01-08 20:06:00,261.735,421.12
2024-01-08 20:07:00,261.69,420.86
2024-01-08 20:08:00,261.71,420.98
2024-01-08 20:09:00,261.75,420.99
2024-01-08 20:10:00,261.77,420.985
2024-01-08 20:11:00,261.65,420.8648
2024-01-08 20:12:00,261.65,420.89
2024-01-08 20:13:00,261.69,420.9
2024-01-08 20:14:00,261.69,420.92
2024-01-08 20:15:00,261.67,420.84
2024-01-08 20:16:00,261.595,420.7725
2024-01-08 20:17:00,261.79,421.01
2024-01-08 20:18:00,261.785,421.115
2024-01-08 20:19:00,261.66,420.95
2024-01-08 20:20:00,261.64,420.765
2024-01-08 20:21:00,261.725,420.805
2024-01-08 20:22:00,261.82,420.965
2024-01-08 20:23:00,262.02,421.07
2024-01-08 20:24:00,262.05,421.0201
2024-01-08 20:25:00,262.05,420.94
2024-01-08 20:26:00,261.88,420.74
2024-01-08 20:27:00,261.91,420.795
2024-01-08 20:28:00,261.885,420.76
2024-01-08 20:29:00,261.92,420.6975
2024-01-08 20:30:00,261.91,420.81
2024-01-08 20:31:00,262.01,421.03
2024-01-08 20:32:00,261.89,420.85
2024-01-08 20:33:00,261.97,421.04
2024-01-08 20:34:00,262.0,421.13
2024-01-08 20:35:00,261.96,420.94
2024-01-08 20:36:00,262.07,420.86
2024-01-08 20:37:00,262.23,421.13
2024-01-08 20:38:00,262.345,421.36
2024-01-08 20:39:00,262.42,421.5
2024-01-08 20:40:00,262.5,421.62
2024-01-08 20:41:00,262.36,421.62
2024-01-08 20:42:00,262.36,421.58
2024-01-08 20:43:00,262.3,421.2602
2024-01-08 20:44:00,262.3,421.37
2024-01-08 20:45:00,262.24,421.375
2024-01-08 20:46:00,262.1,421.11
2024-01-08 20:47:00,262.04,421.0067
2024-01-08 20:48:00,262.13,421.13
2024-01-08 20:49:00,261.93,420.87
2024-01-08 20:50:00,262.29,421.58
2024-01-08 20:51:00,262.34,421.74
2024-01-08 20:52:00,262.48,421.86
2024-01-08 20:53:00,262.49,421.93
2024-01-08 20:54:00,262.51,421.89
2024-01-08 20:55:00,262.55,421.78
2024-01-08 20:56:00,262.615,421.965
2024-01-08 20:57:00,262.42,421.79
2024-01-08 20:58:00,262.42,421.92
2024-01-08 20:59:00,262.54,421.9
2024-01-08 21:00:00,262.54,421.98
2024-01-09 14:30:00,261.9,419.64
2024-01-09 14:31:00,261.3,418.54
2024-01-09 14:32:00,261.5,419.125
2024-01-09 14:33:00,261.58,419.315
2024-01-09 14:34:00,261.325,419.155
2024-01-09 14:35:00,261.535,419.28
2024-01-09 14:36:00,261.78,419.72
2024-01-09 14:37:00,261.885,419.79
2024-01-09 14:38:00,261.995,420.09
2024-01-09 14:39:00,261.95,420.05
2024-01-09 14:40:00,261.995,420.155
2024-01-09 14:41:00,262.105,420.29
2024-01-09 14:42:00,262.02,420.19
2024-01-09 14:43:00,262.0116,419.8803
2024-01-09 14:44:00,261.96,419.8775
2024-01-09 14:45:00,262.03,419.965
2024-01-09 14:46:00,262.04,420.02
2024-01-09 14:47:00,261.96,419.63
2024-01-09 14:48:00,262.25,419.98
2024-01-09 14:49:00,262.22,420.18
2024-01-09 14:50:00,262.27,420.13
2024-01-09 14:51:00,262.1176,420.205
2024-01-09 14:52:00,262.335,420.4
2024-01-09 14:53:00,262.38,420.39
2024-01-09 14:54:00,262.4,420.42
2024-01-09 14:55:00,262.36,420.27
2024-01-09 14:56:00,262.42,420.2
2024-01-09 14:57:00,262.495,420.3255
2024-01-09 14:58:00,262.58,420.6308
2024-01-09 14:59:00,262.8,420.8425
2024-01-09 15:00:00,262.815,420.975
2024-01-09 15:01:00,262.94,421.0823
2024-01-09 15:02:00,262.95,421.125
2024-01-09 15:03:00,262.86,421.2
2024-01-09 15:04:00,262.66,420.715
2024-01-09 15:05:00,262.63,420.6
2024-01-09 15:06:00,262.62,420.66
2024-01-09 15:07:00,262.54,420.86
2024-01-09 15:08:00,262.64,421.08
2024-01-09 15:09:00,262.54,421.3086
2024-01-09 15:10:00,262.6,421.5044
2024-01-09 15:11:00,262.53,421.53
2024-01-09 15:12:00,262.483,421.33
2024-01-09 15:13:00,262.21,421.11
2024-01-09 15:14:00,262.24,421.24
2024-01-09 15:15:00,262.7,421.54
2024-01-09 15:16:00,262.7,421.75
2024-01-09 15:17:00,262.52,421.69
2024-01-09 15:18:00,262.745,421.9601
2024-01-09 15:19:00,262.72,422.06
2024-01-09 15:20:00,263.08,422.42
2024-01-09 15:21:00,262.98,422.3
2024-01-09 15:22:00,263.0,422.205
2024-01-09 15:23:00,262.98,421.93
2024-01-09 15:24:00,262.95,421.97
2024-01-09 15:25:00,263.04,422.03
2024-01-09 15:26:00,263.055,422.0
2024-01-09 15:27:00,263.1,421.97
2024-01-09 15:28:00,262.96,421.53
2024-01-09 15:29:00,262.89,421.0201
2024-01-09 15:30:00,262.97,421.4503
2024-01-09 15:31:00,262.965,421.58
2024-01-09 15:32:00,262.85,421.52
2024-01-09 15:33:00,262.93,421.45
2024-01-09 15:34:00,262.89,421.49
2024-01-09 15:35:00,262.75,421.29
2024-01-09 15:36:00,262.975,421.63
